I_value	Tstar	ystar
8.099999999999998	3.6080684238706833	[8.373925430651276e-06, 7.956116581367601e-06, 7.623507897270802e-06, 7.386839113670097e-06, 7.276749859931724e-06, 7.363551610042205e-06, 7.79946632653715e-06, 8.90892203074877e-06, 1.1381415220413482e-05, 1.668182303487637e-05, 2.791610906328003e-05, 5.163386678034114e-05, 0.0001015116131519558, 0.00020569378541338094, 0.00042096514100006653, 0.0008590469939987549, 0.0017330578629331287, 0.003434787998784875, 0.006653841041294127, 0.0125440170647305, 0.022925220054400418, 0.040476321094160536, 0.06882773548173976, 0.11241711346802642, 0.17595924847866534, 0.26344234492083496, 0.3767213515811678, 0.5140097355649177, 0.6687806763988534, 0.8296424190826297, 0.9815498397527918, 1.1082750161074586, 1.1955526860124996, 1.2339878228053265, 1.2208434023131804, 1.1602171916468065, 1.0616818412511109, 0.937942979882377, 0.8022777787681713, 0.6664206802395988, 0.5392716196016046, 0.4264753660151983, 0.33068340969746524, 0.25220983676571246, 0.18980962919372577, 0.141389075628094, 0.1045521921087287, 0.07696218952892478, 0.05654212838657557, 0.0415571656324747, 0.030621269127762765, 0.022662989103497056, 0.01687426649344876, 0.012656807471227672, 0.009573550645293222, 0.007308213133132576, 0.005633309669290757, 0.004385772428987963, 0.003448837184050375, 0.0027388291916470068, 0.0021956466697649036, 0.0017759662751470418, 0.0014484181257064916, 0.0011901687151191897, 0.0009845023000958427, 0.000819106784915647, 0.0006848555288838583, 0.0005749380169531326, 0.00048423634423747715, 0.000408875393368047, 0.0003458963953468614, 0.0002930186883191476, 0.00024846508241963526, 0.00021083349674118747, 0.00017900259169515708, 0.00015206254084582405, 0.0001292644792721601, 0.00010998379014976796, 9.369357651571196e-05, 7.994551165160045e-05, 6.835593627053951e-05, 5.8595588253455554e-05, 5.038178889043706e-05, 4.347224825625356e-05, 3.7659932578492104e-05, 3.27686365577148e-05, 2.8649056177431376e-05, 2.517525005253467e-05, 2.2241440393678016e-05, 1.9759131099971423e-05, 1.765453636806427e-05, 1.586631117515309e-05, 1.4343575059051689e-05, 1.3044213121485114e-05, 1.193343883154993e-05, 1.0982600933838124e-05, 1.0168226782854443e-05, 9.47130728840493e-06, 8.876866576608007e-06]
8.199999999999998	3.5383573324274433	[7.603260889504741e-06, 7.219865356172682e-06, 6.9120969550370614e-06, 6.688094487573265e-06, 6.572778330784032e-06, 6.6246922965673345e-06, 6.972410958483919e-06, 7.893160732715461e-06, 9.982659705605697e-06, 1.4520452983650691e-05, 2.4249731858635134e-05, 4.5020076283674716e-05, 8.918466736734779e-05, 0.00018245346905243528, 0.00037728783139418345, 0.0007780659475978129, 0.0015861178740826632, 0.0031756261167071036, 0.006212306139500349, 0.01182177666544921, 0.021797961176676244, 0.03880870973029903, 0.0665071889847033, 0.10940815104460078, 0.17237066416743704, 0.2595865070348765, 0.3731346102656273, 0.5114038827344967, 0.6679137958084216, 0.8311305426315824, 0.9856746458138966, 1.1148579986134493, 1.2039500453259186, 1.2432167609362115, 1.2297998972492474, 1.1679126309152366, 1.0674255906151684, 0.9414265372757372, 0.8035564152399864, 0.6658212218830613, 0.5372692076965382, 0.4235778241850697, 0.3273468775185582, 0.24879273172154445, 0.18655986771108293, 0.13845379389211598, 0.10199879539007989, 0.07480212702029566, 0.054752180787908715, 0.04009597167298673, 0.02944077934694308, 0.021715577589447553, 0.01611658647330306, 0.012051450470749625, 0.009089361216645631, 0.006919873523628618, 0.005320593273765196, 0.0041327063657522175, 0.003242901615120576, 0.002570253198049339, 0.0020568183220616154, 0.001660954442765612, 0.0013525926617628651, 0.001109903440038895, 0.0009169446753796292, 0.0007620006348439283, 0.0006364049077290911, 0.0005337030488792431, 0.0004490534694593463, 0.0003787964381892245, 0.0003201419329598124, 0.00027094241858276826, 0.00022952655628517312, 0.00019457727488664028, 0.00016504224623951712, 0.00014006837261714916, 0.00011895399336235271, 0.00010111426475366248, 8.605615520743994e-05, 7.336044161542247e-05, 6.266862909584905e-05, 5.3673307647406674e-05, 4.611079601657328e-05, 3.975531711234041e-05, 3.441415354705219e-05, 2.9923475580484327e-05, 2.6144629241123134e-05, 2.2960801807468914e-05, 2.027400156617906e-05, 1.8002348119110122e-05, 1.607765111296633e-05, 1.444328341898367e-05, 1.3052325452860189e-05, 1.1865978162529234e-05, 1.0852214926400188e-05, 9.984667809822804e-06, 9.241723812907155e-06, 8.60584671848594e-06, 8.063140654994286e-06]
8.299999999999997	3.4712714858172564	[6.905271115627505e-06, 6.5537683006228145e-06, 6.269556376837714e-06, 6.058688787032886e-06, 5.941366537220114e-06, 5.96627731178659e-06, 6.24193753761537e-06, 7.005094202921372e-06, 8.770127722144646e-06, 1.2654030185949883e-05, 2.1078097577347224e-05, 3.926344997804022e-05, 7.836081662823334e-05, 0.00016184087209086402, 0.000338138072773897, 0.0007047026346832622, 0.0014515923827762192, 0.002935909348372138, 0.005799814336190627, 0.011140549219135818, 0.020724921975774892, 0.037207374987275124, 0.06426025423675998, 0.10647137609487549, 0.16884099526934077, 0.25576402829852085, 0.36954673659884535, 0.5087602522130501, 0.6669783881757626, 0.8325313785232806, 0.9897068657458867, 1.121352884187109, 1.2122668022311023, 1.2523692223006235, 1.2386777478727646, 1.175522494938679, 1.0730767612438517, 0.9448157065781594, 0.8047474969119652, 0.6651501549471366, 0.5352180087840454, 0.4206574383012779, 0.32401268089062696, 0.2453993812834778, 0.18334985577679722, 0.13556844575895213, 0.09950025340941236, 0.07269763709277274, 0.053015532592020305, 0.03868393523930878, 0.02830434717278508, 0.020806829928106674, 0.015392321321283, 0.011474660683412838, 0.008629417232437105, 0.006552019389354783, 0.005025146474204628, 0.003894191114455642, 0.0030492357333680906, 0.0024120413992653254, 0.001926765677488446, 0.0015533941674280834, 0.0012631134648220044, 0.0010350594858899687, 0.000854031801391258, 0.0007088847110672435, 0.0005913905879790599, 0.0004954336095254777, 0.00041643439913646924, 0.00035093717393672045, 0.00029631141123583087, 0.00025053517343756246, 0.00021203684283195722, 0.00017957931356108822, 0.00015217510586394475, 0.00012902436745623313, 0.00010946971343782072, 9.296357379653321e-05, 7.904463945812485e-05, 6.732092862131325e-05, 5.745748936850995e-05, 4.916733799137693e-05, 4.220453961274193e-05, 3.6358725784577715e-05, 3.1450526720995554e-05, 2.73276358553303e-05, 2.3861305706752153e-05, 2.094320265099915e-05, 1.848255937663814e-05, 1.6403624723483606e-05, 1.4643387336053434e-05, 1.3149580474849307e-05, 1.187894290314626e-05, 1.0795734519415139e-05, 9.87047538696584e-06, 9.07890435305371e-06, 8.401129950587583e-06, 7.820986764410598e-06, 7.325603374452917e-06]
8.399999999999997	3.4066681765908595	[6.272815853347757e-06, 5.950799331544715e-06, 5.688790551437425e-06, 5.491180801505297e-06, 5.374281093886176e-06, 5.3785349049923735e-06, 5.595454621637315e-06, 6.227102385985726e-06, 7.7173574582449e-06, 1.1040753109113797e-05, 1.8333177104566258e-05, 3.425200682953454e-05, 6.885630142842799e-05, 0.00014355891925708537, 0.00030304736335829167, 0.0006382428445747968, 0.0013284381574448028, 0.00271419119519653, 0.005414481460086136, 0.01049805817817868, 0.019703594016385804, 0.03566986209316841, 0.062084903028608966, 0.10360555663608065, 0.16537005283225947, 0.2519757911134821, 0.36595947751100055, 0.5060810958139623, 0.6659768409395734, 0.8338471981835603, 0.9936485680919335, 1.127761575839932, 1.220504777358096, 1.2614470173591197, 1.2474788072968852, 1.1830487297241319, 1.0786374468937105, 0.9481127653092994, 0.8058534656778239, 0.6644099858770236, 0.533120424157493, 0.4177163034574625, 0.32068242909353806, 0.24203079081439646, 0.18017995833849637, 0.13273279491162543, 0.0970558240051291, 0.07064759594224881, 0.05133080829395772, 0.0373195466266199, 0.02721042498545726, 0.019935231901800566, 0.014700038518164444, 0.010925115777164401, 0.008192520191602446, 0.006203578849871591, 0.004746019935541738, 0.0036693915429717454, 0.002867108271514143, 0.002263555275778567, 0.0018049320932501185, 0.001452800445381347, 0.0011795579192409927, 0.0009652683683371476, 0.0007954421193754106, 0.0006594781032932368, 0.000549566911395308, 0.0004599146362192511, 0.00038619067950925167, 0.0003251323192352475, 0.0002742597721801722, 0.00023166956621706284, 0.00019588402377992772, 0.00016574124438993568, 0.0001403146841340552, 0.0001188544586946483, 0.00010074471305479863, 8.547280362027034e-05, 7.260713746768484e-05, 6.178122735027624e-05, 5.2682147732366354e-05, 4.504200541498283e-05, 3.863144311582878e-05, 3.325446812193136e-05, 2.8744154715160125e-05, 2.4958923711223796e-05, 2.1779242179627277e-05, 1.910465055848134e-05, 1.68510846034642e-05, 1.4948470352767258e-05, 1.3338589931674332e-05, 1.1973205421743338e-05, 1.0812434473299747e-05, 9.823357737627748e-06, 8.978844966655958e-06, 8.256577191346456e-06, 7.638255576994672e-06, 7.1089871376847e-06, 6.656868122656966e-06]
8.499999999999996	3.3444146417091076	[5.699506201300103e-06, 5.404694708334266e-06, 5.163510634551951e-06, 4.9790224016973245e-06, 4.864347196859389e-06, 4.853030917382772e-06, 5.022192718364422e-06, 5.544182168644706e-06, 6.801831212413083e-06, 9.644892560411927e-06, 1.5956418684235334e-05, 2.988846083585479e-05, 6.0509864775215005e-05, 0.00012734406934143612, 0.00027159555323523976, 0.0005780389643702453, 0.0012156989278347104, 0.002509131278314493, 0.005054542839813199, 0.009892148312457749, 0.018731576290134454, 0.03419379285683412, 0.059979140356125456, 0.10080944638851799, 0.16195759262240778, 0.24822259558172685, 0.3623744868403866, 0.5033685738938638, 0.6649114577929178, 0.8350801975593148, 0.9975017516669406, 1.134085910070132, 1.2286657254344495, 1.270451890116386, 1.2562048596060138, 1.1904932092721157, 1.0841096642556411, 0.9513199088082459, 0.806876674080668, 0.6636031259557527, 0.5309787546198675, 0.4147564143097741, 0.31735763543890255, 0.23868788203636768, 0.177050473550174, 0.1299465602941786, 0.09466474275576867, 0.06865088020139247, 0.04969665191440549, 0.03600133175770497, 0.026157511948282183, 0.019099323789548515, 0.014038363665455305, 0.010401552768878814, 0.007777529644538651, 0.0058735356337438266, 0.00448231628714593, 0.0034575205760283734, 0.0026958317363002986, 0.0021241959974923836, 0.0016907965729126922, 0.001358720247137809, 0.0011015319183249705, 0.0009001870373678269, 0.0007408766742756106, 0.000613520020489423, 0.0005107060811902341, 0.0004269469539759096, 0.00035814796248607924, 0.0003012291410275721, 0.00025385310437519063, 0.000214228130035649, 0.0001809649979652895, 0.00015297254919612662, 0.000129381476495021, 0.00010948879892757542, 9.27176009155815e-05, 7.858797447055426e-05, 6.669615285776156e-05, 5.669951486147805e-05, 4.8305734478858707e-05, 4.126476488196343e-05, 3.536272827301558e-05, 3.0417047001030276e-05, 2.6272391974338203e-05, 2.2797172811669423e-05, 1.988042342626871e-05, 1.7428998354799618e-05, 1.5365049342540737e-05, 1.3623762685704666e-05, 1.2151354277882416e-05, 1.0903310389203943e-05, 9.842866721193735e-06, 8.939706720762718e-06, 8.168865110030798e-06, 7.5098148882943426e-06, 6.945726669216387e-06, 6.462889321905791e-06, 6.050306107540987e-06]
8.599999999999996	3.2843872273707104	[5.179615476213923e-06, 4.909861678329001e-06, 4.6881279490301075e-06, 4.51643837886207e-06, 4.4052907622550985e-06, 4.382468851303038e-06, 4.512913759719872e-06, 4.943544373308942e-06, 6.004361081350409e-06, 8.43590586033557e-06, 1.3897403924780404e-05, 2.6088304953086097e-05, 5.317997545691416e-05, 0.00011296256736531062, 0.0002434058446934824, 0.0005235038616801271, 0.0011124981841093104, 0.002319487788236244, 0.004718345964069409, 0.009320779823239901, 0.017806571339622726, 0.03277686461586041, 0.05794100577505453, 0.09808178827658487, 0.15860331958142043, 0.24450516439235484, 0.3587933299148324, 0.5006247595751329, 0.6637844625458755, 0.8362325005706008, 1.0012683489658356, 1.1403276597585332, 1.2367513385043818, 1.2793855207490907, 1.2648576233549915, 1.1978577384638205, 1.0894953572352037, 0.9544392537675354, 0.8078193905236571, 0.6627318955499439, 0.5287952064540943, 0.4117796698563203, 0.3140397235221684, 0.2353714977648211, 0.17396163838332482, 0.12720941982434605, 0.09232622689881714, 0.06670636880226612, 0.048111728671876394, 0.03472785201735942, 0.025144153611917474, 0.018297698609893047, 0.013405978662033784, 0.009902765357133053, 0.007383360650399901, 0.005560926106684335, 0.004233187402496231, 0.0032578363189254543, 0.002534759834718168, 0.001993401848098606, 0.0015838714901149783, 0.0012707303133200462, 0.0010286679279607823, 0.0008394960404036266, 0.0006900575041101171, 0.0005707682829108896, 0.00047459683907342097, 0.0003963460473731476, 0.00033214492611001293, 0.0002790864580558634, 0.0002349677647613496, 0.00019810251019175524, 0.00016718476765058995, 0.00014118990543544188, 0.00011930238028330471, 0.00010086322904785496, 8.533204924237395e-05, 7.22596092298738e-05, 6.126820071434208e-05, 5.203753963752492e-05, 4.4294566350579905e-05, 3.7805913770270246e-05, 3.237215885067086e-05, 2.7823239553237027e-05, 2.4014634011368194e-05, 2.0824050483583997e-05, 1.814848780719132e-05, 1.5901592521042938e-05, 1.4011280991064667e-05, 1.2417611870671946e-05, 1.1070902506135205e-05, 9.930080396213426e-06, 8.961259046725605e-06, 8.13652223122877e-06, 7.43289982980925e-06, 6.831516518895993e-06, 6.316898693945792e-06, 5.8764300971840395e-06, 5.499962546630158e-06]
8.699999999999996	3.226470635313278	[4.708004476163381e-06, 4.461297040326073e-06, 4.257666854307553e-06, 4.09832068346241e-06, 3.991611655607826e-06, 3.960516076720072e-06, 4.0596772745421305e-06, 4.414264778349808e-06, 5.308585077409859e-06, 7.387664695607254e-06, 1.211271669942652e-05, 2.2778117274176292e-05, 4.674242815913634e-05, 0.00010020706910031218, 0.00021814035913825732, 0.00047410525330352524, 0.0010180326360021274, 0.0021441103529959084, 0.004404343663446127, 0.008782022575000497, 0.016926381594211833, 0.03141684898144654, 0.055968574759338675, 0.09542131764133967, 0.15530689225478805, 0.2408241474476936, 0.35521748795444463, 0.4978516425957152, 0.6625980024809166, 0.8373061621862179, 1.0049502289802994, 1.1464885371628812, 1.244763248772199, 1.2882495289264717, 1.2734387546267205, 1.2051440567800598, 1.0947964002584403, 0.9574728424129192, 0.8086838029875852, 0.6617985289061811, 0.5265718957269107, 0.40878787880773215, 0.3107300318909206, 0.2320824072509314, 0.17091363283875888, 0.1245210146626405, 0.09003947809032982, 0.06481294532899344, 0.04657472577783083, 0.03349770453388433, 0.024168940927788186, 0.01752900078638132, 0.012801619536734305, 0.009427601653402331, 0.0070089810738031616, 0.005264836664210326, 0.003997831638350377, 0.0030696395027511774, 0.0023832849293905, 0.0018706459240547387, 0.0014837003764352366, 0.0011884351795028907, 0.00096062312801385, 0.0007828978733434148, 0.0006427261086594701, 0.0005309979669200277, 0.0004410432170038623, 0.00036794095611395486, 0.00030803226243025105, 0.0002585737444025301, 0.00021748955972402528, 0.00018319273765607762, 0.0001544557762135409, 0.0001303165975522652, 0.00011001015880996088, 9.29188010881547e-05, 7.853635970529132e-05, 6.64423462677435e-05, 5.6283455487512775e-05, 4.776030697605637e-05, 4.061786029209837e-05, 3.4638335560112936e-05, 2.9635807108482692e-05, 2.5451887498240233e-05, 2.1952125887941723e-05, 1.902288516314017e-05, 1.6568569018889978e-05, 1.4509129969277615e-05, 1.2777830127172504e-05, 1.1319240289492337e-05, 1.0087471710791767e-05, 9.04463092024834e-06, 8.159487432839643e-06, 7.406337924822034e-06, 6.764050826106692e-06, 6.215272258724493e-06, 5.745779047735481e-06, 5.343967485474505e-06, 5.0004814025753995e-06]
8.799999999999995	3.170557241581005	[4.280055650277659e-06, 4.054517906280686e-06, 3.867689115193927e-06, 3.7201403442171886e-06, 3.618475405212172e-06, 3.5816606802210752e-06, 3.655642091696798e-06, 3.94699497020238e-06, 4.700537315117518e-06, 6.477803871461325e-06, 1.0564963860068695e-05, 1.9894099869863006e-05, 4.1088224998218364e-05, 8.889365965388381e-05, 0.0001954961387310051, 0.00042936061302525414, 0.0009315661758832386, 0.0019819334343787226, 0.004111087645106265, 0.008274050599337496, 0.016088905699913742, 0.030111590479508992, 0.05405995971006486, 0.09282676510213608, 0.15206792676090872, 0.23718012615668993, 0.35164836218968626, 0.49505113305754883, 0.6613541517103612, 0.8383031715376877, 1.0085492000471084, 1.1525701967139492, 1.2527030312101242, 1.2970454765896937, 1.2819498497457933, 1.212353841456174, 1.1000146014527694, 0.9604226462970045, 0.8094720228362887, 0.6608051786091208, 0.5243108526752038, 0.40578276451721174, 0.3074298186806048, 0.22882131099452, 0.1679065840502509, 0.12188095296641333, 0.08780368506511686, 0.06296949996300438, 0.0450843532017259, 0.0323095222044526, 0.02323050932003982, 0.016791924703764748, 0.012224074414048406, 0.008974961917210025, 0.00665340905987134, 0.004984401199905645, 0.003775491268277746, 0.0028922710411727393, 0.0022408356831306467, 0.0017554339562964253, 0.0013898558811942406, 0.0011114653203170295, 0.0008970777034683545, 0.0007301154401409763, 0.0005986420451869445, 0.0004940001449454046, 0.0004098633950435598, 0.0003415732521780703, 0.0002856717532399165, 0.00023957030211477635, 0.0002013129986586153, 0.00016940656063776994, 0.0001426973055558569, 0.0001202819769729319, 0.0001014429546807293, 8.560134171577884e-05, 7.228307000673833e-05, 6.109458624217387e-05, 5.170543253503695e-05, 4.3835792737093745e-05, 3.724747512035994e-05, 3.173726722776984e-05, 2.713184353228873e-05, 2.32837073413252e-05, 2.0067790177417695e-05, 1.737851055411726e-05, 1.5127154282157468e-05, 1.3239528969719308e-05, 1.1653852427206816e-05, 1.0318874420478445e-05, 9.192214327852439e-06, 8.238915953587596e-06, 7.430198973633191e-06, 6.7424006638959275e-06, 6.15608249262052e-06, 5.65529245998472e-06, 5.226959054506846e-06, 4.860414931840557e-06, 4.5470402017298894e-06]
8.899999999999995	3.1165464798601543	[3.891614484693893e-06, 3.6855031610894882e-06, 3.514227322269863e-06, 3.377874767556465e-06, 3.281619277722066e-06, 3.2410948916376824e-06, 3.294895930562363e-06, 3.5337253361494972e-06, 4.168277738072648e-06, 5.687176652966629e-06, 9.221921372413778e-06, 1.7380826193110213e-05, 3.612169554775775e-05, 7.88592324904124e-05, 0.00017520152390065294, 0.0003888325841674134, 0.000852424281470499, 0.0018319702353167442, 0.0038372223314096427, 0.00779513689830956, 0.015292134848880952, 0.02885900520582656, 0.05221331073798499, 0.0902968593040709, 0.14888600052324535, 0.23357361758971104, 0.34808727777009785, 0.49222506489088397, 0.6600549143006078, 0.8392254545599593, 1.0120670126319953, 1.1585742373285148, 1.2605722065252392, 1.3057748702453975, 1.2903924486690914, 1.2194887098583413, 1.105151706537957, 0.9632905688796153, 0.8101860892928731, 0.6597539185743977, 0.5220140267863653, 0.4027659684348796, 0.3041402669503659, 0.2255888442048206, 0.1649405710197121, 0.11928881248720359, 0.08561802682823903, 0.061174930521465956, 0.04363934488841057, 0.031161973085646177, 0.022327538161403176, 0.016085212877546197, 0.011672181849252906, 0.008543796097412697, 0.006315710843358886, 0.0047187985101626185, 0.003565450209727177, 0.0027251096013183253, 0.0021068749537097218, 0.0016473021861891856, 0.0013019379393636266, 0.0010394753643670773, 0.0008377333057239668, 0.0006808905863421281, 0.00055758166186062, 0.0004595806956376514, 0.0003808886700982881, 0.00031709608034512834, 0.0002649354350148046, 0.00022196448942197908, 0.0001863406194050633, 0.00015665882408443687, 0.00013183493160120487, 0.00011102096298509176, 9.354385025400748e-05, 7.886105035897445e-05, 6.652859888092605e-05, 5.617816809976212e-05, 4.750070111042817e-05, 4.023468163695259e-05, 3.415767905412301e-05, 2.9080087247435076e-05, 2.4840347946976915e-05, 2.1301117879208078e-05, 1.834607272349787e-05, 1.587712436022218e-05, 1.3811957474253083e-05, 1.2081812411145003e-05, 1.0629503281610869e-05, 9.407647222410658e-06, 8.377109480069597e-06, 7.5056451411337346e-06, 6.766736089192082e-06, 6.138598808440429e-06, 5.603355768537206e-06, 5.146343937970319e-06, 4.755554474073015e-06, 4.421182347966794e-06, 4.1352937728485185e-06]
8.999999999999995	3.064344282442243	[3.5389425119442836e-06, 3.350637403884645e-06, 3.1937339135509103e-06, 3.06793787710374e-06, 2.977282813072599e-06, 2.9346045092638097e-06, 2.97232879400225e-06, 3.1675648801107763e-06, 3.7016067689642393e-06, 4.999355459475238e-06, 8.055846845371212e-06, 1.5190093932972105e-05, 3.175892311954463e-05, 6.995906706034367e-05, 0.0001570130219803499, 0.00035212466842635175, 0.0007799890518350388, 0.0016933068315283537, 0.00358147929499595, 0.007343648209390207, 0.014534149454063078, 0.027657079076948605, 0.05042681647096451, 0.08783032903707368, 0.14576065580843683, 0.2300050781216082, 0.3445354874269306, 0.48937519933095924, 0.658702227099084, 0.840074877321185, 1.0155053612869591, 1.164502205884914, 1.268372242172106, 1.3144391649354088, 1.2987680353065263, 1.2265502245003304, 1.1102093989494402, 0.9660784518358626, 0.8108279696876157, 0.6586467513702777, 0.5196832873365868, 0.39973905786749847, 0.30086248548512595, 0.22238558413619486, 0.16201562523265878, 0.11674414643470479, 0.08348167242897911, 0.05942814612542477, 0.04223845735892, 0.030053761833995597, 0.021458748379534064, 0.015407655687770985, 0.01114482790474849, 0.0081331025501682, 0.005994997752608737, 0.004467250575430258, 0.0033670312595651835, 0.0025675698233491094, 0.0019808974026657967, 0.0015458157199580024, 0.0012195717829345074, 0.0009721426619798633, 0.0007823114362322519, 0.000634982893477079, 0.0005193368001545994, 0.0004275593078720672, 0.000353962420244528, 0.0002943733438115826, 0.0002457047738298433, 0.0002056530585190137, 0.00017248233072319637, 0.0001448709327492246, 0.00012179999958256341, 0.00010247360803603555, 8.626044816694933e-05, 7.265214753398444e-05, 6.12329100937562e-05, 5.1658084622120745e-05, 4.363861461828985e-05, 3.693013703274142e-05, 3.1324932521733e-05, 2.6646128947221575e-05, 2.2743133903937257e-05, 1.9488088364328743e-05, 1.677279978896987e-05, 1.4506164081964453e-05, 1.261180195089704e-05, 1.1026005392864533e-05, 9.695840604085418e-06, 8.577512809492533e-06, 7.634881212261549e-06, 6.8382117527663915e-06, 6.1630664925748875e-06, 5.589400423027814e-06, 5.100766732370894e-06, 4.6836958295927144e-06, 4.3271498385425816e-06, 4.022127139666913e-06, 3.76132100616548e-06]
